Date,Open,High,Low,Close,Adj Close,Volume
2022-12-19,16.572001,16.608999,16.145000,16.254000,16.246027,354038770
2022-12-20,16.063999,16.309999,15.852000,16.084999,16.077110,403259790
2022-12-21,16.114000,16.627001,16.101999,16.500999,16.492907,325025380
2022-12-22,16.093500,16.138000,14.882000,15.339000,15.331478,565045270
2022-12-23,15.196000,15.339000,14.883000,15.206000,15.198544,349325630
2022-12-27,15.074000,15.100000,14.056000,14.121000,14.114075,464902260
2022-12-28,13.927000,14.262000,13.884000,14.036000,14.029118,351066450
2022-12-29,14.402000,14.683000,14.227000,14.603000,14.595840,354923240
2022-12-30,14.334000,14.628990,14.233000,14.614000,14.606834,310489830
2023-01-03,14.851000,14.996000,14.096000,14.315000,14.307981,401276580
2023-01-04,14.567000,14.853000,14.241000,14.749000,14.741768,431323600
2023-01-05,14.491000,14.564000,14.147950,14.265000,14.258004,389168110
2023-01-06,14.474000,15.010000,14.034000,14.859000,14.851714,405043620
2023-01-09,15.284000,16.056000,15.141000,15.628000,15.620337,504230560
2023-01-10,15.507000,15.961990,15.472000,15.909000,15.901199,384101260
2023-01-11,15.839510,16.028000,15.563000,16.000999,15.993153,353284930
2023-01-12,16.100000,16.636999,15.492000,16.511000,16.502901,551409060
2023-01-13,16.278000,16.922001,16.165001,16.899000,16.890711,447287060
2023-01-17,16.899000,17.728001,16.899000,17.702000,17.693317,511102160
2023-01-18,17.667000,17.872999,17.282000,17.377001,17.368479,439623550
2023-01-19,17.035999,17.197001,16.731001,16.764999,16.756779,452931600
2023-01-20,17.011000,17.856001,16.825001,17.839001,17.830252,564967120
2023-01-23,18.063999,19.245001,17.817499,19.193001,19.183590,655162590
2023-01-24,18.827000,19.495001,18.820000,19.264999,19.255550,496204100
2023-01-25,18.912500,19.370001,18.580000,19.323000,19.313524,449537110
2023-01-26,19.701000,20.166000,19.278000,19.802000,19.792290,489535420
2023-01-27,19.462000,20.628000,19.405001,20.365000,20.355011,542141980
2023-01-30,19.950001,20.139999,19.150000,19.162001,19.152605,488611150
2023-01-31,19.169500,19.687000,18.950001,19.537001,19.527420,498016580
2023-02-01,19.691000,21.191999,19.611000,20.943001,20.932732,660477040
2023-02-02,21.000000,21.948999,20.700001,21.709000,21.698353,564275800
2023-02-03,21.000000,21.744989,20.789000,21.100000,21.089653,429365950
2023-02-06,20.806000,21.570000,20.785999,21.089001,21.078657,452197090
2023-02-07,21.382000,22.259001,21.150000,22.173000,22.162127,664149610
2023-02-08,22.386999,22.878000,22.008011,22.205000,22.194113,559651220
2023-02-09,22.606001,23.020000,22.120001,22.337000,22.326046,523875780
2023-02-10,21.690001,22.077641,20.811001,21.264999,21.254572,550736750
2023-02-13,21.538000,22.048000,20.962000,21.788000,21.777315,474918620
2023-02-14,21.577999,23.048800,21.365999,22.971001,22.959736,675473500
2023-02-15,22.549000,22.855000,22.106001,22.764000,22.752836,421188260
2023-02-16,22.132999,22.549999,21.926800,22.002001,21.991213,412026280
2023-02-17,21.631001,21.740000,20.975000,21.388000,21.377510,465887640
2023-02-21,21.000000,21.493799,20.618000,20.655001,20.644873,410014550
2023-02-22,20.707001,21.104000,20.421000,20.754000,20.743824,513184320
2023-02-23,23.440001,23.888000,23.025000,23.664000,23.652393,1117995410
2023-02-24,23.225000,23.474001,22.947001,23.285999,23.274578,589715910
2023-02-27,23.670000,23.879940,23.454000,23.500999,23.489473,452993670
2023-02-28,23.372000,23.825001,23.205999,23.216000,23.204615,455962800
2023-03-01,23.191999,23.255569,22.507999,22.698000,22.686871,460025620
2023-03-02,22.488001,23.380400,22.431999,23.313999,23.302567,390074650
2023-03-03,23.320000,23.900000,23.129999,23.889999,23.878284,412393300
2023-03-06,23.891001,24.247999,23.487000,23.554001,23.542452,437429230
2023-03-07,23.600000,24.125000,23.240999,23.288000,23.280533,515153880
2023-03-08,23.487000,24.200001,23.423500,24.181000,24.173246,513573390
2023-03-09,24.174999,24.454000,23.382839,23.436001,23.428488,501256990
2023-03-10,23.409000,23.627001,22.726000,22.965000,22.957636,474865650
2023-03-13,22.752001,23.298000,22.297001,22.966000,22.958635,421890320
2023-03-14,23.496000,24.219000,23.459999,24.063000,24.055285,474910130
2023-03-15,23.761000,24.285999,23.360001,24.228001,24.220234,524485740
2023-03-16,24.027000,25.587999,23.893999,25.541000,25.532812,584946260
2023-03-17,25.982000,26.399000,25.667999,25.725000,25.716753,848546560
2023-03-20,25.615000,26.024000,25.129829,25.900000,25.891693,432747190
2023-03-21,26.180000,26.392000,25.381001,26.198999,26.190601,547407760
2023-03-22,26.424999,27.589001,26.237000,26.468000,26.459513,797295110
2023-03-23,27.115499,27.499001,26.690001,27.191000,27.182281,561071940
2023-03-24,27.031000,27.167000,26.355000,26.778999,26.770411,455414070
2023-03-27,26.837000,27.000000,26.365000,26.531000,26.522493,361025740
2023-03-28,26.447001,26.513000,25.850000,26.410000,26.401531,356103780
2023-03-29,26.825001,27.077999,26.597000,26.983999,26.975346,393693870
2023-03-30,27.229000,27.499001,27.101999,27.382999,27.374220,364515740
2023-03-31,27.139999,27.834311,27.105000,27.777000,27.768093,433932770
2023-04-03,27.509001,28.000000,27.336000,27.965000,27.956032,398715600
2023-04-04,27.966000,28.000000,27.306999,27.452999,27.444197,368591530
2023-04-05,26.829000,26.997999,26.395000,26.881001,26.872381,515014740
2023-04-06,26.584000,27.080000,26.427000,27.037001,27.028330,397654340
2023-04-10,26.823000,27.620991,26.669001,27.579000,27.570158,395278550
2023-04-11,27.723499,27.790001,27.125999,27.169001,27.160290,314378170
2023-04-12,27.370001,27.467991,26.447500,26.495001,26.486506,446258950
2023-04-13,26.733999,26.886900,26.329000,26.462999,26.454515,353615280
2023-04-14,26.504000,26.882999,26.219999,26.757999,26.749420,395660130
2023-04-17,26.565500,27.006001,26.433180,27.002001,26.993343,321471300
2023-04-18,27.533501,28.110001,27.357000,27.667000,27.658129,604811540
2023-04-19,27.361000,28.000000,27.232000,27.931000,27.922045,358660410
2023-04-20,27.671000,28.030001,27.000000,27.104000,27.095308,427713260
2023-04-21,26.952000,27.183001,26.722000,27.118999,27.110304,345102770
2023-04-24,27.013000,27.365990,26.671009,27.042000,27.033329,339281860
2023-04-25,27.077999,27.247000,26.225000,26.240999,26.232588,378527160
2023-04-26,27.002001,27.330000,26.705099,26.955999,26.947357,406336810
2023-04-27,27.363001,27.495001,26.625010,27.226000,27.217268,377161190
2023-04-28,27.225000,27.757999,27.071480,27.749001,27.740105,292216140
2023-05-01,27.840000,29.058439,27.780001,28.910000,28.900730,570328530
2023-05-02,28.680000,28.835991,28.083000,28.209999,28.200954,402729570
2023-05-03,27.840000,28.367001,27.472000,27.802000,27.793085,383387400
2023-05-04,27.650999,27.858999,27.240000,27.562000,27.553164,321850410
2023-05-05,27.825500,28.754999,27.731001,28.680000,28.670803,361494080
2023-05-08,28.521999,29.219999,28.350000,29.150999,29.141653,344978900
2023-05-09,28.899000,28.973000,28.450001,28.570999,28.561836,314869460
2023-05-10,29.004999,29.113001,28.461281,28.885000,28.875740,369349980
2023-05-11,28.896000,28.950001,28.246000,28.577999,28.568836,322149030
2023-05-12,28.528999,28.780001,28.046000,28.340000,28.330914,274222250
2023-05-15,28.508499,28.969000,28.152000,28.952999,28.943718,293925870
2023-05-16,28.841000,29.870001,28.832001,29.212999,29.203632,449404940
2023-05-17,29.584000,30.198999,29.430010,30.177999,30.168324,432535410
2023-05-18,30.410000,31.827999,30.320000,31.677999,31.667843,748725010
2023-05-19,31.535999,31.580000,30.916000,31.264000,31.253975,473907650
2023-05-22,30.900999,31.520000,30.680000,31.176001,31.166004,371999670
2023-05-23,31.000000,31.288000,30.631001,30.688000,30.678160,356253260
2023-05-24,30.209999,30.607000,29.806000,30.538000,30.528210,721418510
2023-05-25,38.522999,39.480000,36.634998,37.980000,37.967823,1543910670
2023-05-26,37.889999,39.169998,37.549999,38.945999,38.933514,714396760
2023-05-30,40.595001,41.938000,39.949001,40.111000,40.098141,923401100
2023-05-31,39.487999,40.294998,37.821999,37.834000,37.821869,1002580200
2023-06-01,38.488998,40.049999,38.340000,39.770000,39.757248,635872950
2023-06-02,40.097000,40.500000,39.058010,39.327000,39.314388,482731210
2023-06-05,38.909000,39.565029,38.707001,39.171001,39.158440,396093810
2023-06-06,38.830002,39.160000,38.147999,38.653999,38.641605,388729140
2023-06-07,38.915001,39.499001,37.355999,37.474998,37.466858,511997890
2023-06-08,37.723999,38.863998,37.505001,38.509998,38.501633,417772400
2023-06-09,39.036999,39.710999,38.567001,38.770000,38.761581,427717470
2023-06-12,39.200001,39.529991,38.618000,39.481998,39.473423,389673350
2023-06-13,40.186001,41.101002,39.740002,41.021999,41.013092,613208160
2023-06-14,40.824001,43.000000,40.551998,42.997002,42.987663,740465020
2023-06-15,42.602001,43.289001,42.146999,42.653000,42.643738,568622040
2023-06-16,43.450001,43.721001,42.660500,42.692001,42.682728,655709410
2023-06-20,42.998001,43.990002,42.674000,43.807999,43.798481,451153110
2023-06-21,43.500999,43.615002,42.080002,43.044998,43.035648,551602910
2023-06-22,42.252998,43.425499,42.234001,43.025002,43.015659,417737430
2023-06-23,42.464001,42.808998,42.014999,42.209000,42.199833,358139840
2023-06-26,42.442001,42.764000,40.099998,40.632000,40.623177,594321920
2023-06-27,40.799000,41.939999,40.448002,41.875999,41.866905,462174700
2023-06-28,40.660000,41.845001,40.518002,41.117001,41.108070,582639270
2023-06-29,41.557999,41.599998,40.599998,40.821999,40.813129,380514300
2023-06-30,41.680000,42.549999,41.500999,42.301998,42.292812,501147750
2023-07-03,42.516998,42.897999,42.202000,42.412998,42.403786,198209190
2023-07-05,42.134998,43.176998,42.084999,42.317001,42.307812,323617560
2023-07-06,41.844002,42.179001,41.346001,42.103001,42.093857,304138790
2023-07-07,42.321999,43.214001,42.180000,42.502998,42.493767,355881470
2023-07-10,42.657001,42.811001,41.648998,42.180000,42.170837,353908110
2023-07-11,42.480999,42.757999,42.067001,42.404999,42.395790,298244060
2023-07-12,43.033001,43.935001,42.777279,43.902000,43.892464,481277020
2023-07-13,44.518002,46.154999,44.492001,45.977001,45.967018,478203690
2023-07-14,46.582809,48.088001,45.060001,45.469002,45.459126,772075330
2023-07-17,46.289001,46.495998,45.262409,46.460999,46.450909,510488220
2023-07-18,46.701000,47.895988,45.734001,47.493999,47.483685,570190420
2023-07-19,47.464001,47.818001,46.742001,47.077000,47.066772,427501790
2023-07-20,46.507000,47.087002,45.062000,45.520000,45.510113,537864510
2023-07-21,45.787998,45.866001,44.099998,44.308998,44.299374,963768630
2023-07-24,44.730999,45.109001,44.040001,44.612000,44.602310,383099740
2023-07-25,44.941002,46.182499,44.923000,45.679001,45.669079,348080910
2023-07-26,46.021000,46.053001,44.630001,45.452000,45.442131,364237260
2023-07-27,46.519001,47.395000,45.750000,45.900002,45.890034,455975520
2023-07-28,46.667999,47.027000,46.381001,46.750000,46.739845,331194240
2023-07-31,46.754002,47.130001,46.506008,46.729000,46.718849,251055280
2023-08-01,46.459499,46.900002,46.027000,46.507000,46.496899,239275970
2023-08-02,45.831001,45.840000,43.387001,44.269001,44.259388,530141570
2023-08-03,43.799999,45.118000,43.799999,44.514999,44.505333,325076600
2023-08-04,44.985001,45.641998,44.393002,44.680000,44.670296,362666180
2023-08-07,45.111000,45.540001,44.563450,45.416500,45.406635,322153540
2023-08-08,44.853001,45.242001,44.056011,44.664001,44.654305,353843430
2023-08-09,44.273998,44.312000,42.133999,42.554001,42.544758,586449070
2023-08-10,42.160000,43.574001,41.834999,42.388000,42.378796,492705300
2023-08-11,41.750999,42.018002,40.639000,40.855000,40.846130,533085260
2023-08-14,40.486000,43.799999,40.311001,43.752998,43.743496,690285830
2023-08-15,44.560001,45.268002,43.709999,43.939999,43.930454,676511510
2023-08-16,44.520000,44.674999,43.405998,43.486000,43.476555,527450680
2023-08-17,43.970001,44.062000,43.000999,43.343498,43.334084,452394820
2023-08-18,42.634998,43.577991,41.660000,43.299000,43.289597,583767870
2023-08-21,44.493999,47.064999,44.222000,46.966999,46.956802,692573370
2023-08-22,48.134998,48.187000,45.333099,45.667999,45.658081,757206910
2023-08-23,45.866001,47.200001,45.208000,47.116001,47.105770,779046080
2023-08-24,50.216000,50.265999,47.159000,47.162998,47.152756,1156044090
2023-08-25,47.012001,47.805000,45.023998,46.018002,46.008007,925340520
2023-08-28,46.481998,46.980000,44.888000,46.834999,46.824829,685192230
2023-08-29,46.666000,49.081001,46.391010,48.784000,48.773407,701396990
2023-08-30,49.043999,49.926998,48.424999,49.264000,49.253300,735205980
2023-08-31,49.380001,49.743999,48.958000,49.355000,49.344280,528569770
2023-09-01,49.762001,49.799999,48.141602,48.508999,48.498466,463830300
2023-09-05,48.223000,48.850811,47.860001,48.548000,48.537457,382652580
2023-09-06,48.441002,48.549000,46.580002,47.061001,47.054653,468669570
2023-09-07,45.525002,46.344002,45.152000,46.241001,46.234764,433329890
2023-09-08,45.942001,46.605999,45.271000,45.571999,45.565857,473899940
2023-09-11,46.147999,46.162998,44.312000,45.178001,45.171909,473965550
2023-09-12,44.737999,45.673000,44.530998,44.869999,44.863949,349256340
2023-09-13,44.599998,45.930000,44.502998,45.485001,45.478870,398355350
2023-09-14,45.950001,45.986992,45.131001,45.581001,45.574856,370097200
2023-09-15,45.341000,45.598999,43.807999,43.900002,43.894081,506830510
2023-09-18,42.748001,44.242001,42.000000,43.966000,43.960072,500270790
2023-09-19,43.833000,43.966000,43.001999,43.520000,43.514133,373064240
2023-09-20,43.599998,43.903000,42.223000,42.238998,42.233307,367107690
2023-09-21,41.583000,42.099998,40.980000,41.016998,41.011471,450735960
2023-09-22,41.571999,42.115002,41.230999,41.610001,41.604389,479236310
2023-09-25,41.591000,42.535999,41.176998,42.222000,42.216309,419090960
2023-09-26,42.000999,42.820000,41.654999,41.910999,41.905350,402282090
2023-09-27,42.330002,42.872002,41.629009,42.467999,42.462273,444935200
2023-09-28,42.459999,43.446308,42.115002,43.089001,43.083191,424662790
2023-09-29,43.827000,44.144001,43.306938,43.499001,43.493137,397829930
2023-10-02,44.029999,45.174999,43.861000,44.782001,44.775963,433298210
2023-10-03,44.807999,45.130001,43.245998,43.516998,43.511131,470849540
2023-10-04,43.742001,44.143002,43.292011,44.041000,44.035061,361820860
2023-10-05,44.049999,44.900002,43.888000,44.688000,44.681973,393483090
2023-10-06,44.193001,45.789001,44.026001,45.762001,45.755829,434436020
2023-10-09,44.841999,45.605000,44.368000,45.272999,45.266895,409674720
2023-10-10,45.310001,46.258999,45.088001,45.798000,45.791828,368582080
2023-10-11,46.195999,46.859001,46.049999,46.806000,46.799686,378136890
2023-10-12,46.777000,47.609001,46.330002,46.945000,46.938671,481325000
2023-10-13,46.959999,47.116001,45.279999,45.460999,45.454868,475425990
2023-10-16,45.063000,46.224998,44.911999,46.095001,46.088787,375099240
2023-10-17,44.000000,44.754002,42.480000,43.938000,43.932076,812332670
2023-10-18,42.591000,43.219002,41.825001,42.195999,42.190311,627294340
2023-10-19,42.811001,43.297001,41.882000,42.101002,42.095325,501233080
2023-10-20,41.889999,42.470001,41.077999,41.387001,41.381420,477266050
2023-10-23,41.229000,43.247990,40.945000,42.974998,42.969208,478530490
2023-10-24,43.077000,43.696999,42.691002,43.662998,43.657112,401463370
2023-10-25,43.397999,43.650002,41.555000,41.778999,41.773365,398379220
2023-10-26,41.853001,42.255550,39.880192,40.326000,40.320564,541001320
2023-10-27,41.130001,41.206001,40.014999,40.500000,40.494541,416784410
2023-10-30,41.087002,41.765999,40.480999,41.160999,41.155449,388028140
2023-10-31,40.450001,40.879002,39.230011,40.779999,40.774502,517968700
2023-11-01,40.883999,42.381001,40.868999,42.325001,42.319298,437592900
2023-11-02,43.327999,43.883999,42.894001,43.506001,43.500134,409171870
2023-11-03,44.020000,45.308990,43.723000,45.005001,44.998936,424609590
2023-11-06,45.284500,45.935001,44.898998,45.750999,45.744831,400733350
2023-11-07,45.719002,46.217999,45.157501,45.955002,45.948807,343165470
2023-11-08,46.099998,46.867001,45.967999,46.574001,46.567722,346718940
2023-11-09,47.466999,48.230000,46.750000,46.950001,46.943672,540495970
2023-11-10,47.500000,48.472000,47.283009,48.334999,48.328484,422441560
2023-11-13,48.320000,49.116001,48.099010,48.619999,48.613445,384135700
2023-11-14,49.680000,49.834000,49.040009,49.655998,49.649303,416953870
2023-11-15,49.935001,49.959999,48.200001,48.888000,48.881409,475497350
2023-11-16,48.679001,49.524689,48.330002,49.480000,49.473331,339756240
2023-11-17,49.523998,49.716999,49.007000,49.298000,49.291355,325896910
2023-11-20,49.312000,50.548000,49.181011,50.409000,50.402203,416142600
2023-11-21,50.125999,50.516998,49.222000,49.944000,49.937267,565746870
2023-11-22,49.852001,50.334942,47.689999,48.716000,48.709431,900642330
2023-11-24,48.470009,48.921001,47.744999,47.776001,47.769562,294644640
2023-11-27,47.799999,48.529999,47.652000,48.242001,48.235497,395661900
2023-11-28,48.236000,48.322899,47.473000,47.820999,47.814552,401490850
2023-11-29,48.379002,48.762001,47.860001,48.139999,48.133511,382004650
2023-11-30,48.023998,48.110001,46.422001,46.770000,46.763695,526246630
2023-12-01,46.525002,47.200001,46.187000,46.764999,46.758694,369317010
2023-12-04,46.077000,46.077000,45.009998,45.509998,45.503860,437543440
2023-12-05,45.466000,46.599998,45.271000,46.566002,46.563816,371717620
2023-12-06,47.214500,47.387001,45.411999,45.502998,45.500862,380589550
2023-12-07,45.700001,46.629002,45.604000,46.596001,46.593815,350822550
2023-12-08,46.595001,47.740849,46.549999,47.506001,47.503773,359223700
2023-12-11,47.491001,47.530998,45.830002,46.626999,46.624813,509728090
2023-12-12,46.046001,47.666000,46.046001,47.657001,47.654766,372386860
2023-12-13,47.629002,48.594002,47.608002,48.088001,48.085747,447791860
2023-12-14,48.389999,48.669998,47.422001,48.349998,48.347729,391231740
2023-12-15,48.194000,49.403999,48.119999,48.889999,48.887707,479947580
2023-12-18,49.400002,50.432991,49.150002,50.077000,50.074650,412587170
2023-12-19,49.424000,49.700001,48.895000,49.604000,49.601673,464444460
2023-12-20,49.654999,49.999001,48.098000,48.111000,48.108742,397894390
2023-12-21,48.811001,49.095001,48.418999,48.990002,48.987705,300425350
2023-12-22,49.195000,49.382999,48.466999,48.830002,48.827713,252506760
2023-12-26,48.967999,49.599998,48.959999,49.278999,49.276688,244199520
2023-12-27,49.511002,49.680000,49.084999,49.417000,49.414680,233647980
2023-12-28,49.643002,49.883991,49.411999,49.521999,49.519676,246587480
2023-12-29,49.813000,49.997002,48.750999,49.521999,49.519676,389293300
2024-01-02,49.243999,49.294998,47.595001,48.167999,48.165741,411254220
2024-01-03,47.485001,48.184101,47.320000,47.569000,47.566769,320896170
2024-01-04,47.766998,48.500000,47.507999,47.998001,47.995750,306534890
2024-01-05,48.462002,49.547001,48.306011,49.097000,49.094696,415039270
2024-01-08,49.512001,52.275002,49.479000,52.252998,52.250546,642509900
2024-01-09,52.401001,54.325001,51.689999,53.139999,53.137508,773100060
2024-01-10,53.616001,54.599998,53.488998,54.349998,54.347450,533795760
2024-01-11,54.999001,55.346001,53.560001,54.821999,54.819427,596758770
2024-01-12,54.619999,54.970001,54.330078,54.709999,54.707432,352993600
2024-01-16,55.018002,56.834991,54.900002,56.382000,56.379356,449579730
2024-01-17,56.347000,56.470680,54.740002,56.053001,56.050373,474394440
2024-01-18,57.259998,57.599998,56.106998,57.106998,57.104321,491650360
2024-01-19,57.988998,59.500000,57.224998,59.491001,59.488209,543501480
2024-01-22,60.049000,60.331001,59.070000,59.653999,59.651199,452954630
2024-01-23,59.570000,59.910000,58.584999,59.873001,59.870193,294654450
2024-01-24,60.304001,62.848999,59.938000,61.362000,61.359119,560270760
2024-01-25,62.349998,62.719002,60.849998,61.617001,61.614109,482776840
2024-01-26,60.959999,61.783001,60.573002,61.030998,61.028137,390308590
2024-01-29,61.231998,62.488998,60.907001,62.465000,62.462070,348732980
2024-01-30,62.900002,63.493000,62.259998,62.773998,62.771053,410735300
2024-01-31,61.439999,62.269020,60.700001,61.527000,61.524113,453794870
2024-02-01,62.099998,63.191002,61.650002,63.027000,63.024044,369145790
2024-02-02,63.973999,66.599998,63.689999,66.160004,66.156898,476577650
2024-02-05,68.224998,69.497002,67.205002,69.332001,69.328751,680078010
2024-02-06,69.629997,69.753990,66.300003,68.223000,68.219803,683111360
2024-02-07,68.319000,70.220001,67.599998,70.098999,70.095711,495574550
2024-02-08,70.073997,70.793999,69.455002,69.640999,69.637733,414422110
2024-02-09,70.532997,72.184998,70.211998,72.133003,72.129616,436636890
2024-02-12,72.599998,74.611000,71.250000,72.248001,72.244614,613710180
2024-02-13,70.400002,73.449997,69.620003,72.127998,72.124619,602580150
2024-02-14,73.202003,74.236000,71.938004,73.900002,73.896538,504917420
2024-02-15,73.869003,73.974998,72.400002,72.657997,72.654587,420121810
2024-02-16,74.099998,74.402000,72.500999,72.612999,72.609596,495326620
2024-02-20,71.946999,71.956001,67.734001,69.452003,69.448746,704833100
2024-02-21,68.005997,68.888000,66.248001,67.472000,67.468834,690298130
2024-02-22,75.025002,78.574997,74.220001,78.538002,78.534317,865099740
2024-02-23,80.790001,82.393997,77.570000,78.817001,78.813301,829388370
2024-02-26,79.699997,80.645988,78.504997,79.092003,79.088295,503972730
2024-02-27,79.380997,79.480003,77.162003,78.700996,78.697304,391705240
2024-02-28,77.620003,78.932999,77.125000,77.663002,77.659355,393110400
2024-02-29,79.094002,79.989998,78.349998,79.112000,79.108292,507288980
2024-03-01,80.000000,82.300003,79.435028,82.278999,82.275139,479135100
2024-03-04,84.129997,87.695000,83.719002,85.237000,85.233002,615616450
2024-03-05,85.269997,86.097000,83.417007,85.963997,85.963997,520639300
2024-03-06,88.022003,89.723999,87.030006,88.699997,88.699997,582520300
2024-03-07,90.157997,92.766998,89.602013,92.668999,92.668999,608119160
2024-03-08,95.137901,97.400002,86.505997,87.528000,87.528000,1142269060
2024-03-11,86.429001,88.796997,84.166000,85.774002,85.774002,678364120
2024-03-12,88.049004,91.959999,86.150101,91.913002,91.913002,668075150
2024-03-13,91.055000,91.503998,88.434998,90.888000,90.888000,635712890
2024-03-14,89.577003,90.646004,86.599998,87.944000,87.944000,602318160
2024-03-15,86.930000,89.545998,86.257004,87.836502,87.836502,642086160
2024-03-18,90.388000,92.404999,87.084999,88.455002,88.455002,668975930
2024-03-19,86.699997,90.543999,85.010002,89.398003,89.398003,672171270
2024-03-20,89.796997,90.410004,88.223000,90.372002,90.372002,479062790
2024-03-21,92.300003,92.648003,90.404999,91.434998,91.434998,480372310
2024-03-22,91.140999,94.777992,90.834007,94.289001,94.289001,586719360
2024-03-25,93.941002,96.765991,93.510002,95.001999,95.001999,552136080
2024-03-26,95.850998,96.375000,92.501999,92.560997,92.560997,513647580
2024-03-27,93.112000,93.239998,89.123001,90.250000,90.250000,586067230
2024-03-28,90.000000,91.300003,89.193001,90.356003,90.356003,435212270
2024-04-01,90.299004,92.224998,89.204002,90.362999,90.362999,452441490
2024-04-02,88.447998,90.094002,87.620003,89.452003,89.452003,433063550
2024-04-03,88.484001,90.374001,88.400002,88.963997,88.963997,370066550
2024-04-04,90.405998,90.633987,85.879997,85.904999,85.904999,434964920
2024-04-05,86.865997,88.481003,85.926003,88.008003,88.008003,399678460
2024-04-08,88.699997,88.830002,86.732002,87.133003,87.133003,283220000
2024-04-09,87.442001,87.635002,83.022003,85.353996,85.353996,503547350
2024-04-10,83.926003,87.400002,83.709000,87.039001,87.039001,431928530
2024-04-11,87.419998,90.738991,86.926003,90.615997,90.615997,431637270
2024-04-12,89.698997,90.174988,87.529999,88.185997,88.185997,426804790
2024-04-15,89.098000,90.612999,85.929008,86.000999,86.000999,443076950
2024-04-16,86.432503,88.117996,86.063904,87.415001,87.415001,370453020
2024-04-17,88.339996,88.775002,83.949997,84.035004,84.035004,495399510
2024-04-18,84.970001,86.189987,82.402000,84.670998,84.670998,447260340
2024-04-19,83.150002,84.323997,75.606003,76.199997,76.199997,875198000
2024-04-22,78.103996,80.072998,76.400002,79.517998,79.517998,596340510
2024-04-23,80.768997,82.768997,80.264000,82.422997,82.422997,438559370
2024-04-24,83.949997,84.082001,79.182999,79.677002,79.677002,512207530
2024-04-25,78.868011,83.322990,78.223000,82.632004,82.632004,424640730
2024-04-26,83.818001,88.330933,83.387001,87.735001,87.735001,551010780
2024-04-29,87.595001,87.991997,85.265999,87.757004,87.757004,388970760
2024-04-30,87.239998,88.819000,86.300003,86.402000,86.402000,363708700
2024-05-01,85.077003,86.000000,81.254562,83.041000,83.041000,559863170
2024-05-02,84.448997,86.237000,83.199997,85.817001,85.817001,377897540
2024-05-03,87.789001,89.280998,87.040001,88.789001,88.789001,398340720
2024-05-06,89.389999,92.220001,89.055000,92.139999,92.139999,376202550
2024-05-07,91.098000,91.780991,89.011002,90.554001,90.554001,437341610
2024-05-08,89.482498,91.194000,89.419998,90.412003,90.412003,325721020
2024-05-09,90.528999,91.071999,88.231003,88.747002,88.747002,378012680
2024-05-10,90.304497,91.401001,89.226997,89.877998,89.877998,335325410
2024-05-13,90.477997,90.998001,88.528999,90.399002,90.399002,289680170
2024-05-14,89.598999,91.651001,88.933998,91.356003,91.356003,296507080
2024-05-15,92.472000,94.862000,91.598999,94.629997,94.629997,417735450
2024-05-16,94.910004,95.818993,94.102997,94.359001,94.359001,323951820
2024-05-17,94.369003,94.739998,91.806000,92.478996,92.478996,359691030
2024-05-20,93.750000,95.199997,93.440002,94.779999,94.779999,318764460
2024-05-21,93.598999,95.400002,93.180000,95.386002,95.386002,328946460
2024-05-22,95.459000,96.019997,93.249001,94.949997,94.949997,548647990
2024-05-23,102.028000,106.320000,101.519997,103.799004,103.799004,835065280
2024-05-24,104.448997,106.474998,103.000000,106.469002,106.469002,429493670
2024-05-28,110.244003,114.939003,109.883003,113.901001,113.901001,652727890
2024-05-29,113.050003,115.491997,110.901001,114.824997,114.824997,557441930
2024-05-30,114.650002,115.819153,109.663002,110.500000,110.500000,487350330
2024-05-31,112.519997,112.717003,106.940002,109.633003,109.633003,613262500
2024-06-03,113.621002,115.000000,112.002998,115.000000,115.000000,438391760
2024-06-04,115.716003,116.599998,114.044998,116.436996,116.436996,403324010
2024-06-05,118.371002,122.449501,117.468002,122.440002,122.440002,528401780
2024-06-06,124.047997,125.586998,118.320000,120.998001,120.998001,664696190
2024-06-07,119.769997,121.691711,118.022003,120.888000,120.888000,400580120
